order_id,customer_id,product_id,order_date,quantity,price,updated_at
3-27,3401,2155,2025-01-04,14,424.92,2026-04-20 11:20:28.683456
3-28,8616,8802,2025-01-04,8,252.62,2026-04-20 11:20:28.683456
3-29,7439,8049,2025-01-04,5,330.65,2026-04-20 11:20:28.684555
3-30,4323,6492,2025-01-04,7,332.46,2026-04-20 11:20:28.684555
3-31,3599,7162,2025-01-04,17,490.28,2026-04-20 11:20:28.685657
3-32,2158,371,2025-01-04,6,199.7,2026-04-20 11:20:28.686763
3-33,3988,2160,2025-01-04,5,70.56,2026-04-20 11:20:28.686763
3-34,516,3646,2025-01-04,6,261.91,2026-04-20 11:20:28.687864
3-35,8797,6081,2025-01-04,18,452.32,2026-04-20 11:20:28.687864
3-36,2681,4876,2025-01-04,8,96.99,2026-04-20 11:20:28.688862
3-37,4129,2630,2025-01-04,5,46.93,2026-04-20 11:20:28.689462
3-38,277,8304,2025-01-04,8,414.0,2026-04-20 11:20:28.689462
3-39,1038,4685,2025-01-04,10,393.87,2026-04-20 11:20:28.690472
3-40,884,2689,2025-01-04,6,73.23,2026-04-20 11:20:28.690472
3-41,1731,5074,2025-01-04,13,94.15,2026-04-20 11:20:28.691471
3-42,8652,8017,2025-01-04,8,165.11,2026-04-20 11:20:28.692471
3-43,7513,267,2025-01-04,15,225.84,2026-04-20 11:20:28.692471
3-44,1096,1844,2025-01-04,1,14.76,2026-04-20 11:20:28.693471
3-45,2083,6857,2025-01-04,11,161.48,2026-04-20 11:20:28.693471
3-46,750,8016,2025-01-04,10,54.53,2026-04-20 11:20:28.694471
3-47,3132,3606,2025-01-04,4,357.96,2026-04-20 11:20:28.694471
3-48,9568,1369,2025-01-04,15,276.16,2026-04-20 11:20:28.695471
3-49,2470,9523,2025-01-04,11,157.12,2026-04-20 11:20:28.696471
3-50,6959,93,2025-01-04,20,327.87,2026-04-20 11:20:28.696471
3-51,395,5979,2025-01-04,4,417.27,2026-04-20 11:20:28.697471
3-52,29,9729,2025-01-04,12,465.88,2026-04-20 11:20:28.697471
3-53,9218,795,2025-01-04,11,233.68,2026-04-20 11:20:28.698471
3-54,2956,9505,2025-01-04,17,141.96,2026-04-20 11:20:28.698471
3-55,9819,3376,2025-01-04,7,275.99,2026-04-20 11:20:28.699471
3-56,7909,209,2025-01-04,19,204.81,2026-04-20 11:20:28.699977
3-57,6837,9703,2025-01-04,9,171.22,2026-04-20 11:20:28.700979
3-58,5062,3771,2025-01-04,7,309.74,2026-04-20 11:20:28.700979
3-59,8702,6941,2025-01-04,8,441.0,2026-04-20 11:20:28.701979
3-60,9686,6699,2025-01-04,17,447.36,2026-04-20 11:20:28.701979
3-61,1544,2082,2025-01-04,6,414.82,2026-04-20 11:20:28.702979
3-62,6247,4809,2025-01-04,12,478.69,2026-04-20 11:20:28.703979
3-63,9657,9038,2025-01-04,2,132.1,2026-04-20 11:20:28.703979
3-64,5115,4072,2025-01-04,15,29.43,2026-04-20 11:20:28.704979
3-65,6374,12,2025-01-04,16,324.35,2026-04-20 11:20:28.704979
3-66,9213,9371,2025-01-04,13,459.45,2026-04-20 11:20:28.705980
3-67,5397,2969,2025-01-04,8,293.01,2026-04-20 11:20:28.705980
3-68,3089,793,2025-01-04,12,405.13,2026-04-20 11:20:28.706980
3-69,5414,2572,2025-01-04,5,233.7,2026-04-20 11:20:28.706980
3-70,4106,8319,2025-01-04,6,415.89,2026-04-20 11:20:28.707980
3-71,3243,5485,2025-01-04,9,198.57,2026-04-20 11:20:28.708979
3-72,8746,1538,2025-01-04,3,373.03,2026-04-20 11:20:28.708979
3-73,507,5078,2025-01-04,12,362.52,2026-04-20 11:20:28.709979
3-74,1474,571,2025-01-04,8,22.27,2026-04-20 11:20:28.710485
3-75,2093,5239,2025-01-04,9,357.1,2026-04-20 11:20:28.710485
3-76,6359,1466,2025-01-04,14,323.42,2026-04-20 11:20:28.711488
3-77,3671,1326,2025-01-04,8,17.47,2026-04-20 11:20:28.712488
3-78,6400,9905,2025-01-04,8,224.8,2026-04-20 11:20:28.712488
3-79,4613,4356,2025-01-04,8,263.13,2026-04-20 11:20:28.713488
3-80,2231,9817,2025-01-04,11,473.77,2026-04-20 11:20:28.713488
3-81,1111,993,2025-01-04,5,219.77,2026-04-20 11:20:28.714487
3-82,8249,4526,2025-01-04,13,472.08,2026-04-20 11:20:28.714487
3-83,2467,1188,2025-01-04,13,497.04,2026-04-20 11:20:28.715487
3-84,2407,3604,2025-01-04,8,455.6,2026-04-20 11:20:28.715487
3-85,9205,3296,2025-01-04,5,381.48,2026-04-20 11:20:28.716488
3-86,7347,400,2025-01-04,12,159.89,2026-04-20 11:20:28.716488
3-87,9766,1974,2025-01-04,11,207.91,2026-04-20 11:20:28.717994
3-88,1835,9778,2025-01-04,12,399.53,2026-04-20 11:20:28.717994
3-89,2580,1341,2025-01-04,18,75.04,2026-04-20 11:20:28.719005
3-90,2578,3808,2025-01-04,17,161.71,2026-04-20 11:20:28.719005
3-91,4219,6982,2025-01-04,9,207.85,2026-04-20 11:20:28.720517
3-92,6064,8564,2025-01-04,4,308.01,2026-04-20 11:20:28.720517
3-93,6526,905,2025-01-04,20,220.3,2026-04-20 11:20:28.721692
3-94,5063,4961,2025-01-04,18,90.92,2026-04-20 11:20:28.721692
3-95,9546,198,2025-01-04,20,446.36,2026-04-20 11:20:28.722791
3-96,5602,4751,2025-01-04,5,444.49,2026-04-20 11:20:28.722791
3-97,8573,1004,2025-01-04,8,38.46,2026-04-20 11:20:28.723917
3-98,7228,5653,2025-01-04,6,496.53,2026-04-20 11:20:28.723917
3-99,5467,9185,2025-01-04,20,318.76,2026-04-20 11:20:28.725013
3-100,1527,3744,2025-01-04,12,246.28,2026-04-20 11:20:28.725013
3-101,4070,8357,2025-01-04,6,188.48,2026-04-20 11:20:28.726110
3-102,7391,416,2025-01-04,9,451.41,2026-04-20 11:20:28.727207
3-103,910,4671,2025-01-04,12,129.77,2026-04-20 11:20:28.727207
3-104,5851,7204,2025-01-04,3,283.0,2026-04-20 11:20:28.728304
3-105,2221,8278,2025-01-04,6,342.59,2026-04-20 11:20:28.728304
3-106,1493,1293,2025-01-04,10,230.93,2026-04-20 11:20:28.729313
3-107,8688,8508,2025-01-04,18,25.44,2026-04-20 11:20:28.729313
3-108,5133,1124,2025-01-04,4,182.87,2026-04-20 11:20:28.729313
3-109,392,5483,2025-01-04,15,323.28,2026-04-20 11:20:28.730913
3-110,2296,1389,2025-01-04,3,81.91,2026-04-20 11:20:28.730913
3-111,7754,3342,2025-01-04,3,338.95,2026-04-20 11:20:28.732062
3-112,7096,7578,2025-01-04,9,342.27,2026-04-20 11:20:28.732062
3-113,3914,477,2025-01-04,8,279.95,2026-04-20 11:20:28.733162
3-114,221,4912,2025-01-04,8,300.07,2026-04-20 11:20:28.733162
3-115,2271,6009,2025-01-04,8,336.95,2026-04-20 11:20:28.734263
3-116,1395,1965,2025-01-04,11,152.68,2026-04-20 11:20:28.734263
3-117,5310,9461,2025-01-04,5,374.58,2026-04-20 11:20:28.735429
3-118,7417,5380,2025-01-04,6,467.97,2026-04-20 11:20:28.735429
3-119,6267,2161,2025-01-04,12,99.8,2026-04-20 11:20:28.736530
3-120,4442,3189,2025-01-04,18,478.61,2026-04-20 11:20:28.736530
3-121,915,1861,2025-01-04,3,364.68,2026-04-20 11:20:28.737633
3-122,5748,5856,2025-01-04,5,15.99,2026-04-20 11:20:28.737633
3-123,5250,9095,2025-01-04,11,50.04,2026-04-20 11:20:28.738736
3-124,8403,7441,2025-01-04,14,402.4,2026-04-20 11:20:28.738736
3-125,4196,5345,2025-01-04,20,301.7,2026-04-20 11:20:28.739837
3-126,2178,2333,2025-01-04,1,464.06,2026-04-20 11:20:28.739837
3-127,2444,2817,2025-01-04,18,265.67,2026-04-20 11:20:28.741440
3-128,7691,9905,2025-01-04,7,224.8,2026-04-20 11:20:28.741440
3-129,9044,8127,2025-01-04,6,292.77,2026-04-20 11:20:28.742601
3-130,9327,3020,2025-01-04,2,328.3,2026-04-20 11:20:28.742601
3-131,8347,7862,2025-01-04,7,415.69,2026-04-20 11:20:28.743705
3-132,8232,9803,2025-01-04,4,191.09,2026-04-20 11:20:28.743705
3-133,6580,696,2025-01-04,10,182.55,2026-04-20 11:20:28.744813
3-134,3435,2586,2025-01-04,16,36.17,2026-04-20 11:20:28.744813
3-135,8099,8277,2025-01-04,4,301.08,2026-04-20 11:20:28.745884
3-136,8153,2655,2025-01-04,5,344.1,2026-04-20 11:20:28.745884
3-137,7171,9264,2025-01-04,2,447.62,2026-04-20 11:20:28.746983
3-138,8216,1632,2025-01-04,19,254.56,2026-04-20 11:20:28.746983
3-139,2527,6550,2025-01-04,3,445.91,2026-04-20 11:20:28.748082
3-140,661,6666,2025-01-04,19,379.76,2026-04-20 11:20:28.748082
3-141,3884,9517,2025-01-04,13,167.03,2026-04-20 11:20:28.749196
3-142,9355,6851,2025-01-04,18,271.52,2026-04-20 11:20:28.749196
3-143,1932,6336,2025-01-04,7,23.36,2026-04-20 11:20:28.750303
3-144,4137,3768,2025-01-04,20,136.82,2026-04-20 11:20:28.750303
3-145,3595,398,2025-01-04,8,126.29,2026-04-20 11:20:28.751571
3-146,9497,6177,2025-01-04,18,464.05,2026-04-20 11:20:28.753717
3-147,2834,944,2025-01-04,9,329.66,2026-04-20 11:20:28.753717
3-148,9291,6087,2025-01-04,20,394.77,2026-04-20 11:20:28.754717
3-149,2781,6393,2025-01-04,18,163.0,2026-04-20 11:20:28.755717
3-150,7233,179,2025-01-04,16,427.29,2026-04-20 11:20:28.756718
3-151,4222,7841,2025-01-04,5,32.04,2026-04-20 11:20:28.757716
3-152,9595,7863,2025-01-04,1,352.46,2026-04-20 11:20:28.757716
3-153,4481,4346,2025-01-04,18,102.9,2026-04-20 11:20:28.758716
3-154,2045,1924,2025-01-04,5,253.16,2026-04-20 11:20:28.758716
3-155,9906,9851,2025-01-04,20,216.99,2026-04-20 11:20:28.759716
3-156,4390,6293,2025-01-04,13,182.14,2026-04-20 11:20:28.760716
3-157,8371,2898,2025-01-04,8,246.14,2026-04-20 11:20:28.760716
3-158,2370,1473,2025-01-04,7,172.1,2026-04-20 11:20:28.761716
3-159,5120,9766,2025-01-04,4,336.76,2026-04-20 11:20:28.762222
3-160,4539,4560,2025-01-04,12,445.6,2026-04-20 11:20:28.763224
3-161,3623,7123,2025-01-04,10,36.24,2026-04-20 11:20:28.763224
3-162,1452,9657,2025-01-04,11,312.81,2026-04-20 11:20:28.764224
3-163,2917,4523,2025-01-04,17,242.96,2026-04-20 11:20:28.765224
3-164,6528,7439,2025-01-04,1,352.69,2026-04-20 11:20:28.765224
3-165,4560,1169,2025-01-04,7,382.74,2026-04-20 11:20:28.766224
3-166,113,2615,2025-01-04,12,391.03,2026-04-20 11:20:28.766224
3-167,3007,4747,2025-01-04,19,284.52,2026-04-20 11:20:28.767224
3-168,2213,1306,2025-01-04,13,364.11,2026-04-20 11:20:28.768223
3-169,2667,3264,2025-01-04,15,241.24,2026-04-20 11:20:28.768223
3-170,5507,729,2025-01-04,20,17.44,2026-04-20 11:20:28.769223
3-171,6378,9423,2025-01-04,20,282.62,2026-04-20 11:20:28.770223
3-172,6219,4826,2025-01-04,20,299.57,2026-04-20 11:20:28.770223
3-173,2694,712,2025-01-04,17,228.79,2026-04-20 11:20:28.771223
3-174,6379,3176,2025-01-04,1,292.21,2026-04-20 11:20:28.771223
3-175,5666,5706,2025-01-04,16,91.12,2026-04-20 11:20:28.772729
3-176,5241,558,2025-01-04,4,169.0,2026-04-20 11:20:28.772729
3-177,1262,4229,2025-01-04,14,455.98,2026-04-20 11:20:28.773731
3-178,8169,667,2025-01-04,4,168.29,2026-04-20 11:20:28.773731
3-179,9098,1609,2025-01-04,16,300.6,2026-04-20 11:20:28.774730
3-180,9805,6910,2025-01-04,9,267.43,2026-04-20 11:20:28.775730
3-181,6854,8853,2025-01-04,9,475.14,2026-04-20 11:20:28.775730
3-182,864,6060,2025-01-04,5,174.49,2026-04-20 11:20:28.776730
3-183,7007,2417,2025-01-04,14,441.7,2026-04-20 11:20:28.776730
3-184,9059,2161,2025-01-04,19,99.8,2026-04-20 11:20:28.777730
3-185,2242,9658,2025-01-04,10,358.44,2026-04-20 11:20:28.777730
3-186,7571,3910,2025-01-04,6,491.53,2026-04-20 11:20:28.778731
3-187,602,6099,2025-01-04,7,483.83,2026-04-20 11:20:28.779731
3-188,1886,5978,2025-01-04,9,318.49,2026-04-20 11:20:28.779731
3-189,5093,3,2025-01-04,3,73.8,2026-04-20 11:20:28.780730
3-190,7309,2525,2025-01-04,12,283.87,2026-04-20 11:20:28.780730
3-191,8258,1030,2025-01-04,17,333.2,2026-04-20 11:20:28.782732
3-192,1137,6743,2025-01-04,1,367.95,2026-04-20 11:20:28.783242
3-193,7520,9624,2025-01-04,11,144.54,2026-04-20 11:20:28.784247
3-194,6319,229,2025-01-04,12,95.58,2026-04-20 11:20:28.784247
3-195,2596,9931,2025-01-04,19,370.54,2026-04-20 11:20:28.785256
3-196,4809,5834,2025-01-04,7,380.97,2026-04-20 11:20:28.785256
3-197,6642,3380,2025-01-04,17,243.31,2026-04-20 11:20:28.786256
3-198,451,1218,2025-01-04,14,224.97,2026-04-20 11:20:28.787256
3-199,8078,9173,2025-01-04,3,53.3,2026-04-20 11:20:28.787256
3-200,2322,4531,2025-01-04,1,415.85,2026-04-20 11:20:28.788256
3-201,9520,4148,2025-01-04,6,375.86,2026-04-20 11:20:28.789256
3-202,621,7845,2025-01-04,6,27.53,2026-04-20 11:20:28.789256
3-203,235,1632,2025-01-04,4,254.56,2026-04-20 11:20:28.790256
3-204,8453,9940,2025-01-04,13,233.21,2026-04-20 11:20:28.790256
3-205,420,8037,2025-01-04,9,114.9,2026-04-20 11:20:28.791256
3-206,9218,700,2025-01-04,5,97.93,2026-04-20 11:20:28.792256
3-207,9341,7469,2025-01-04,8,413.33,2026-04-20 11:20:28.792256
3-208,8311,380,2025-01-04,4,442.01,2026-04-20 11:20:28.793255
3-209,775,2625,2025-01-04,13,189.02,2026-04-20 11:20:28.793761
3-210,6034,2173,2025-01-04,4,28.79,2026-04-20 11:20:28.794762
3-211,1493,1741,2025-01-04,13,324.47,2026-04-20 11:20:28.794762
3-212,1349,470,2025-01-04,16,366.59,2026-04-20 11:20:28.795762
3-213,124,5481,2025-01-04,5,376.21,2026-04-20 11:20:28.796762
3-214,3790,9195,2025-01-04,5,458.39,2026-04-20 11:20:28.796762
3-215,4881,8512,2025-01-04,9,466.92,2026-04-20 11:20:28.797762
3-216,5339,8121,2025-01-04,9,131.65,2026-04-20 11:20:28.797762
3-217,5897,7423,2025-01-04,13,185.62,2026-04-20 11:20:28.799211
3-218,56,8945,2025-01-04,14,336.91,2026-04-20 11:20:28.800217
3-219,2828,208,2025-01-04,13,277.25,2026-04-20 11:20:28.800217
3-220,2098,5250,2025-01-04,5,172.2,2026-04-20 11:20:28.801223
3-221,2161,9938,2025-01-04,8,221.94,2026-04-20 11:20:28.801223
3-222,7370,481,2025-01-04,3,76.54,2026-04-20 11:20:28.802228
3-223,2870,5339,2025-01-04,13,373.48,2026-04-20 11:20:28.802228
3-224,9240,258,2025-01-04,4,345.66,2026-04-20 11:20:28.803734
3-225,7647,6712,2025-01-04,17,449.78,2026-04-20 11:20:28.803734
3-226,1813,7256,2025-01-04,7,95.96,2026-04-20 11:20:28.804813
3-227,8487,1490,2025-01-04,7,65.4,2026-04-20 11:20:28.805818
3-228,7291,4650,2025-01-04,19,394.52,2026-04-20 11:20:28.805818
3-229,8192,5234,2025-01-04,6,171.56,2026-04-20 11:20:28.806828
3-230,7089,6604,2025-01-04,8,152.54,2026-04-20 11:20:28.806828
3-231,7731,9960,2025-01-04,12,375.69,2026-04-20 11:20:28.807833
3-232,5043,9441,2025-01-04,15,153.49,2026-04-20 11:20:28.808838
3-233,8468,3900,2025-01-04,17,315.45,2026-04-20 11:20:28.808838
3-234,961,9806,2025-01-04,17,147.74,2026-04-20 11:20:28.809843
3-235,2387,8401,2025-01-04,1,153.69,2026-04-20 11:20:28.810849
3-236,8580,1574,2025-01-04,7,353.35,2026-04-20 11:20:28.810849
3-237,7990,7742,2025-01-04,16,33.38,2026-04-20 11:20:28.811859
3-238,9792,3561,2025-01-04,7,197.89,2026-04-20 11:20:28.811859
3-239,4855,4641,2025-01-04,1,463.56,2026-04-20 11:20:28.812865
3-240,1362,6253,2025-01-04,20,262.0,2026-04-20 11:20:28.813865
3-241,4091,8947,2025-01-04,17,74.79,2026-04-20 11:20:28.813865
3-242,6982,6753,2025-01-04,7,443.98,2026-04-20 11:20:28.815088
3-243,3570,9338,2025-01-04,16,421.18,2026-04-20 11:20:28.816093
3-244,3195,8952,2025-01-04,12,247.29,2026-04-20 11:20:28.816093
3-245,3404,6691,2025-01-04,13,368.14,2026-04-20 11:20:28.817098
3-246,772,1911,2025-01-04,16,327.86,2026-04-20 11:20:28.818098
3-247,5981,870,2025-01-04,11,84.43,2026-04-20 11:20:28.818605
3-248,8322,5798,2025-01-04,20,451.88,2026-04-20 11:20:28.818605
3-249,9658,4097,2025-01-04,15,392.92,2026-04-20 11:20:28.819610
3-250,7198,5942,2025-01-04,3,388.11,2026-04-20 11:20:28.820615
3-251,4173,3796,2025-01-04,12,286.47,2026-04-20 11:20:28.820615
3-252,6486,9555,2025-01-04,3,214.66,2026-04-20 11:20:28.821620
3-253,9937,9224,2025-01-04,16,227.0,2026-04-20 11:20:28.821620
3-254,2353,5843,2025-01-04,9,77.6,2026-04-20 11:20:28.822625
3-255,5988,6088,2025-01-04,4,470.96,2026-04-20 11:20:28.822625
3-256,1434,7371,2025-01-04,10,393.51,2026-04-20 11:20:28.824131
3-257,2548,6611,2025-01-04,17,23.26,2026-04-20 11:20:28.824131
3-258,5400,4109,2025-01-04,6,194.01,2026-04-20 11:20:28.825238
3-259,4422,1191,2025-01-04,16,399.43,2026-04-20 11:20:28.825238
3-260,5956,7075,2025-01-04,14,157.29,2026-04-20 11:20:28.826244
3-261,9925,5403,2025-01-04,12,208.04,2026-04-20 11:20:28.827249
3-262,8169,87,2025-01-04,11,145.4,2026-04-20 11:20:28.827249
3-263,4753,7135,2025-01-04,3,213.16,2026-04-20 11:20:28.828254
3-264,339,4596,2025-01-04,4,135.0,2026-04-20 11:20:28.829259
3-265,185,739,2025-01-04,7,213.39,2026-04-20 11:20:28.829259
3-266,4225,3720,2025-01-04,20,35.99,2026-04-20 11:20:28.830365
3-267,8390,9190,2025-01-04,18,84.26,2026-04-20 11:20:28.830365
3-268,2200,8805,2025-01-04,7,203.08,2026-04-20 11:20:28.831370
3-269,9407,8138,2025-01-04,12,219.9,2026-04-20 11:20:28.832376
3-270,3745,7539,2025-01-04,5,168.96,2026-04-20 11:20:28.832376
3-271,4002,8295,2025-01-04,13,135.76,2026-04-20 11:20:28.833383
3-272,8081,7262,2025-01-04,5,321.73,2026-04-20 11:20:28.833383
3-273,9942,2919,2025-01-04,16,419.37,2026-04-20 11:20:28.834382
3-274,6767,3700,2025-01-04,5,233.9,2026-04-20 11:20:28.834890
3-275,1226,2351,2025-01-04,17,358.35,2026-04-20 11:20:28.835895
3-276,7073,587,2025-01-04,18,73.94,2026-04-20 11:20:28.835895
3-277,4040,3844,2025-01-04,6,19.56,2026-04-20 11:20:28.836901
3-278,7971,8503,2025-01-04,6,16.43,2026-04-20 11:20:28.836901
3-279,7833,8441,2025-01-04,12,312.49,2026-04-20 11:20:28.837906
3-280,402,5284,2025-01-04,18,44.61,2026-04-20 11:20:28.837906
3-281,7585,5122,2025-01-04,18,341.24,2026-04-20 11:20:28.838911
3-282,9404,374,2025-01-04,13,447.59,2026-04-20 11:20:28.838911
3-283,7912,1968,2025-01-04,9,115.75,2026-04-20 11:20:28.839918
3-284,8976,8196,2025-01-04,1,219.02,2026-04-20 11:20:28.840923
3-285,632,6674,2025-01-04,12,213.74,2026-04-20 11:20:28.840923
3-286,8033,9894,2025-01-04,17,246.83,2026-04-20 11:20:28.841929
3-287,9218,2589,2025-01-04,7,437.49,2026-04-20 11:20:28.841929
3-288,347,1422,2025-01-04,8,150.46,2026-04-20 11:20:28.842937
3-289,3488,7275,2025-01-04,1,305.16,2026-04-20 11:20:28.842937
3-290,5524,6754,2025-01-04,19,209.32,2026-04-20 11:20:28.843936
3-291,7539,5008,2025-01-04,17,433.95,2026-04-20 11:20:28.844937
3-292,7319,9099,2025-01-04,19,141.36,2026-04-20 11:20:28.845442
3-293,6358,287,2025-01-04,12,193.66,2026-04-20 11:20:28.846443
3-294,5585,4320,2025-01-04,14,93.21,2026-04-20 11:20:28.846443
3-295,1144,5515,2025-01-04,2,302.39,2026-04-20 11:20:28.847443
3-296,8151,8569,2025-01-04,20,160.74,2026-04-20 11:20:28.847443
3-297,8966,9298,2025-01-04,14,485.22,2026-04-20 11:20:28.848443
3-298,4931,9474,2025-01-04,19,327.5,2026-04-20 11:20:28.849443
3-299,6400,1542,2025-01-04,16,93.61,2026-04-20 11:20:28.849443
3-300,1812,9495,2025-01-04,14,41.83,2026-04-20 11:20:28.850443
3-301,4546,3801,2025-01-04,5,380.88,2026-04-20 11:20:28.850443
3-302,3196,8569,2025-01-04,2,160.74,2026-04-20 11:20:28.851443
3-303,7670,5250,2025-01-04,20,172.2,2026-04-20 11:20:28.852443
3-304,391,3673,2025-01-04,14,256.16,2026-04-20 11:20:28.852443
3-305,1394,1254,2025-01-04,1,173.75,2026-04-20 11:20:28.853443
3-306,2157,40,2025-01-04,7,430.7,2026-04-20 11:20:28.854443
3-307,8296,1502,2025-01-04,12,23.48,2026-04-20 11:20:28.854443
3-308,9333,9322,2025-01-04,9,276.35,2026-04-20 11:20:28.855443
3-309,1017,339,2025-01-04,1,45.1,2026-04-20 11:20:28.855948
3-310,893,6815,2025-01-04,13,195.39,2026-04-20 11:20:28.856950
3-311,5097,3212,2025-01-04,9,13.65,2026-04-20 11:20:28.856950
3-312,9092,2931,2025-01-04,13,290.4,2026-04-20 11:20:28.857951
3-313,7899,7924,2025-01-04,9,82.89,2026-04-20 11:20:28.857951
3-314,4337,9916,2025-01-04,15,314.05,2026-04-20 11:20:28.858950
3-315,1755,4067,2025-01-04,5,196.45,2026-04-20 11:20:28.859950
3-316,9845,8307,2025-01-04,11,23.98,2026-04-20 11:20:28.859950
3-317,2850,4190,2025-01-04,19,52.69,2026-04-20 11:20:28.860951
3-318,7741,5066,2025-01-04,17,284.48,2026-04-20 11:20:28.860951
3-319,7398,5607,2025-01-04,8,444.84,2026-04-20 11:20:28.861950
3-320,2567,7146,2025-01-04,3,55.9,2026-04-20 11:20:28.862950
3-321,6337,2716,2025-01-04,6,72.68,2026-04-20 11:20:28.862950
3-322,9558,1945,2025-01-04,7,447.92,2026-04-20 11:20:28.863950
3-323,539,5131,2025-01-04,12,170.52,2026-04-20 11:20:28.864950
3-324,2626,6074,2025-01-04,18,239.58,2026-04-20 11:20:28.864950
3-325,5062,9030,2025-01-04,13,198.5,2026-04-20 11:20:28.865950
3-326,4868,1118,2025-01-04,8,278.32,2026-04-20 11:20:28.866455
3-327,9601,5176,2025-01-04,11,402.95,2026-04-20 11:20:28.866455
3-328,9983,4758,2025-01-04,9,272.3,2026-04-20 11:20:28.867456
3-329,7191,6496,2025-01-04,14,343.55,2026-04-20 11:20:28.867456
3-330,9586,9556,2025-01-04,10,102.88,2026-04-20 11:20:28.868456
3-331,5580,9717,2025-01-04,13,395.56,2026-04-20 11:20:28.869456
3-332,5519,8616,2025-01-04,7,150.79,2026-04-20 11:20:28.869456
3-333,1377,4671,2025-01-04,15,129.77,2026-04-20 11:20:28.870456
3-334,135,9405,2025-01-04,3,307.11,2026-04-20 11:20:28.870456
3-335,3575,1654,2025-01-04,8,164.19,2026-04-20 11:20:28.871456
3-336,7652,7381,2025-01-04,9,92.96,2026-04-20 11:20:28.871456
3-337,4950,5556,2025-01-04,16,230.65,2026-04-20 11:20:28.872457
3-338,5603,1767,2025-01-04,15,122.7,2026-04-20 11:20:28.872457
3-339,6732,3355,2025-01-04,16,467.78,2026-04-20 11:20:28.873457
3-340,2403,3425,2025-01-04,5,189.94,2026-04-20 11:20:28.874456
3-341,6111,6611,2025-01-04,16,23.26,2026-04-20 11:20:28.874456
3-342,8056,5616,2025-01-04,14,20.91,2026-04-20 11:20:28.875456
3-343,9084,842,2025-01-04,20,366.14,2026-04-20 11:20:28.875456
3-344,6058,763,2025-01-04,17,456.93,2026-04-20 11:20:28.876962
3-345,1896,8639,2025-01-04,19,64.41,2026-04-20 11:20:28.876962
3-346,1118,9102,2025-01-04,5,59.47,2026-04-20 11:20:28.877963
3-347,4108,438,2025-01-04,20,68.81,2026-04-20 11:20:28.877963
3-348,406,3196,2025-01-04,15,394.76,2026-04-20 11:20:28.878964
3-349,8076,6835,2025-01-04,10,55.3,2026-04-20 11:20:28.878964
3-350,5748,2386,2025-01-04,16,407.66,2026-04-20 11:20:28.879963
3-351,1781,3308,2025-01-04,11,202.37,2026-04-20 11:20:28.879963
3-352,3408,4911,2025-01-04,17,58.5,2026-04-20 11:20:28.880963
3-353,7954,9604,2025-01-04,20,31.02,2026-04-20 11:20:28.881963
3-354,9306,7408,2025-01-04,19,360.47,2026-04-20 11:20:28.881963
3-355,2467,8592,2025-01-04,11,310.42,2026-04-20 11:20:28.882963
3-356,1089,3013,2025-01-04,17,43.46,2026-04-20 11:20:28.882963
3-357,1350,9041,2025-01-04,15,219.94,2026-04-20 11:20:28.883963
3-358,2389,7688,2025-01-04,11,432.01,2026-04-20 11:20:28.883963
